generations,fitness,ufront,lfront,uback,lback,uleft,lleft,uright,lright
1,-13.132102277517587,0.8085647310370231,1.1957892292933305,1.2750045304815325,1.3465264768847902,2.181091222708453,1.0201638757695863,0.5268251297539748,0.9630964109468716
1,-5.883910749755483,1.2817469281146403,0.7027786502165752,1.433164357058013,1.4522571435265936,0.850181787349951,2.806915848567175,0.8907838369335968,1.1614025945035396
1,-11.977802224462875,0.5058201248710743,1.467260470376804,1.2872169637835187,1.2139940782048815,0.5604678502823164,0.5134325567532121,0.6415349361184357,0.8469186559048587
1,-8.138347276756155,1.2744465171229544,1.4097441957860588,0.5571092918430677,1.431441862067663,0.7156476604194232,1.476138139180793,0.7842566105025996,0.7336575388233544
1,-8.481283893934176,1.1410259573185066,0.6939382708549577,1.4038863302426037,1.3896389088138077,0.6319848992016289,1.388877277539664,0.6439767120498203,0.9776912405266244
1,-8.940916598292393,0.5090823800613042,0.7778527316573504,0.6279051174305115,0.9832434004699662,0.7002367553027985,0.9077945434586902,0.6693885557470479,1.476953355645569
1,-7.013267883478751,1.1825456710221922,1.4104512575442139,1.012955560331597,1.1849817917403604,1.4666458121765387,0.8076067120195125,0.7294733948960125,0.6427245178864366
1,-8.159894223571403,1.2592083871004338,0.7630979964848315,0.5506936013948185,1.286650054106143,2.0440816531723254,0.7903232946338401,1.0109824331017943,0.8096499767210864
1,-8.950050664625257,1.493564423543197,0.8270920205695593,1.2144845824987471,1.0324600249800202,0.7742131169748551,1.2448324794254804,1.1674776545951093,0.6767456277119958
1,-5.724999834934553,1.0735605831942596,0.9104290530222279,0.7982346041188001,0.7132813669066673,0.700525670690237,1.4042487597960813,1.3246988229497316,0.7008490854750888
1,-9.165306634767056,0.8748470760945288,0.9293747047935828,0.5506346234912842,1.1479412714602137,0.8633429979150014,0.5073045273191659,0.8461013847620475,0.8391368807122485
1,-13.684679489124274,0.5355115110038224,1.1531700225656865,1.3294681124824725,1.3566933137150796,1.4133452913782696,1.2989374230985935,1.1376586500711556,1.4461150344609015
1,-9.506696480826845,1.3609559507189584,1.1300257776905758,1.483400140961996,1.3774405707953126,0.6767593390581562,1.2409149824827432,0.6637028204176092,0.5321219636113408
1,-8.885534749426121,0.6731800320078604,1.2241772172659962,0.6247027211896944,0.8758947277015463,0.8322578614776915,0.986239648410932,0.75667129205947,1.0422388634625774
1,-9.745572473975718,1.0132630089247374,1.1321450327846507,0.7057947418772358,1.4931082036318464,1.0316704985639782,1.056383004585752,0.8826319141694126,0.5801730823103605
1,-6.591569961044879,0.5628560126481666,1.2074916036806134,0.6694491092266321,1.1630225720764649,0.9394242959171638,1.305028982723593,1.3484186906297233,0.9782003515447646
1,-6.79885173586944,1.6905128774059717,0.5229440644551838,0.5541054201400055,0.6544569771975607,1.2285716378471272,1.1865966553985263,0.7184530810310807,0.5198561380243286
1,-8.216089071450744,0.5955911096465194,0.6193517063727487,0.6431351570307262,0.6360914508552649,1.4655454299536408,1.0130378230916315,1.336747022836501,0.6114320018686228
1,-9.711929859940028,0.6043983565312424,0.9390809098008572,1.0503396414129011,0.5650574133879588,1.4183844009148545,0.776891760889651,0.8862310311464441,0.5476420895311045
1,-9.005693826212863,1.4878472946407388,0.5981803481924117,0.7705448115109307,1.0148171285531262,0.8552186549756341,2.231407001475765,0.8485291909243114,1.3702036565674673
1,-10.432129896076765,0.7927254473747062,1.1442519248533154,0.9933214043561095,1.3827787147581074,1.3162622384286946,0.8592241848634865,0.5350622743005063,1.2159202474348807
1,-8.391810432627429,1.2576788594402806,0.5383491210420808,0.7689738187462892,0.9105453859075,2.98198256370771,0.6131041728462289,1.406581183293162,0.636139993619248
1,-6.718436164562462,0.9396223589026946,1.3986282983730787,0.9157308504229961,0.9576365429478141,1.1786999632480377,0.7584718425118747,0.7057901021258494,1.0182470343836536
1,-9.556415971984125,1.2693506037761355,1.2747879548206025,1.4320389626315264,0.5132064096289345,1.0563881215490043,1.2277315868641052,0.9790935358239011,1.4144544580363054
1,-16.427897427639405,0.6630252395035178,0.8121633520022451,1.3587435637944227,0.6123686706532351,0.9199714627470408,0.7937396995196518,0.6692227497584429,1.3821591536876467
1,-11.909184648587615,1.798299788185652,0.9003247158338779,0.5678614181168959,0.8125930908851158,1.2255893226340593,1.0626430523489423,1.1263081567151503,1.2948158258337963
1,-9.572374126335198,0.5604100656156362,0.6221360012916819,1.4962066684036863,0.9027884527672739,0.834422420681944,0.618700657211848,0.8372004807869569,1.0072365883421914
1,-5.836001327262239,0.8999799798977606,0.9858190585273917,0.9078088773426128,1.1283643417277192,1.0052363886497,0.9815920678132972,0.5523277264362053,0.7854044449165376
1,-12.747268420673295,1.8608720566109294,1.2324569194134836,0.5699340712124931,0.6593966608420615,0.7558834228980993,0.736573108589743,1.001843798359563,0.966975918787768
1,-11.082852227903519,1.4439316369916244,0.5819300031866093,1.0256534209703971,1.2159272099630443,0.6293099034872238,0.8567926590506463,0.6750843812759612,1.4481527016198803
1,-4.827329980126901,0.6972682669279691,0.9970475636517651,0.9089497994754018,1.4579489600431255,0.570590358628892,0.5801864127474009,1.3528285822284758,0.9362763111968625
1,-6.140523323238256,0.6783378107095025,0.6032461063076112,0.7932571428921765,0.561404240178808,1.2001417762038336,0.7117799810185538,0.5623458007952775,0.6923648095823258
1,-19.378056484497314,1.0723618379454245,1.412246018084774,0.6613741295464831,0.8801706600853642,0.773464054544371,1.3302080112472847,1.4666800622863791,1.3825228359238713
1,-12.154332321426878,1.2111508060704392,0.5468713454028642,0.5055614113143376,0.8959361110678016,1.492312051071748,0.5693577196035596,1.9814116634591292,1.3548534629223614
1,-7.928645495276125,0.8898205324212602,1.1541919074907807,1.3127962782318265,0.5264716951166902,0.8834550789138114,0.7686415934952692,1.0514646412885453,0.7784673509421622
1,-9.531335413829153,0.8064232995630243,1.3754379608223393,1.396442781201179,1.0431497033176171,0.8390835664209306,0.6412579442339613,0.8747395329480093,1.3300605543075026
1,-8.08875731361563,1.3277636314807486,1.255345873970934,0.5534312289413532,2.5612058628425807,1.4134920665006447,1.3181517639754006,1.0498783712315491,1.307878413012767
1,-9.00904237372016,0.7410828979553747,1.4657710256426033,1.0720606154240073,1.285672650674306,1.216146504059979,0.8300407176210225,1.019735807741219,1.3694107353964233
1,-8.937636565810436,0.7762017009556222,1.4545267369913553,0.6997120488891064,1.132358443410571,0.6729714826046038,1.3891501841646092,0.7471250108832894,0.6199347275540562
1,-8.233645015563855,1.475127144902468,0.6263351785129863,0.7269640810407636,1.0596822250439955,0.636245537965357,1.1991323392548323,0.939814238811482,0.8763198556952574
1,-6.213346460374546,0.8923554472039721,1.4008913105418777,0.8697966199521736,0.5738219001238462,0.773360347686957,1.1364342615835343,1.1275273278510078,0.7686116501900477
1,-6.951616744039778,2.817788001569865,1.258286336343072,0.9906554089068347,0.5320940603660367,1.289155404532115,1.3768243540247513,1.2504545252111026,0.9547252697498645
1,-11.668171644003003,0.979398035405748,1.1361210411919687,1.1487395960926072,0.8874474234779716,1.2165694161618608,0.7528305316122631,0.8712170396245285,1.2076195904988078
1,-7.555035759413401,0.7958504423033381,1.0054909121639612,1.1595507080005512,1.307801619235228,0.8595716887734965,1.1613252469947952,1.0267288063223061,1.1646392824755276
1,-10.706374392996384,1.1366243833696323,2.691447475141382,1.0676491298702868,1.0575145855982022,0.6794750086645569,1.398936927891905,0.8679340264933768,1.3225252128512133
1,-14.016640863015155,1.2911785295207916,1.0402030065016916,1.4356593803750348,0.9420378166214481,1.2865080213756135,0.5478601835911078,1.0713192864802594,1.2391005720740038
1,-5.9576354969938405,0.5763557068743064,1.004839231338666,1.291453095069396,0.9991005348184188,0.5663121193578681,0.657927659847801,0.798350561724858,0.7350773095796942
1,-7.891108073250074,0.9582208594113067,2.3459807787228057,1.4275274615654525,1.4125116471984671,1.4374744338949872,0.724567136599921,1.1761928871404317,0.9842423455539877
1,-7.109910776964833,2.2458490152181807,1.4285981074162075,0.6452640817380312,1.4309102470946378,1.1644865820891173,0.7708214586444129,0.560079539866711,1.3138662381003325
1,-6.972194867845332,1.376634569382718,1.0271371248677397,0.943763667765952,0.6462354553456419,1.301267934162524,1.041233371922241,0.8806500102345981,0.8710460859184639
10,-9.21339459844436,0.9233013956490506,1.19769187538903,1.288306687944597,2.7400484753811467,2.3326126898763913,0.8620506402817774,1.0340254423197013,1.4571792820008254
10,-17.509732459782228,0.7013818189454131,1.496625264216791,1.8692354100388435,1.3442654669725163,1.3299408445602081,1.0449497720948824,1.0908229990119165,0.8294217567759005
10,-12.504948263830872,1.2093561474497285,1.3641718833924779,2.100599831991366,0.5256285028277404,1.694748213031691,0.5840170060815627,0.5015551630904828,1.4427919437838042
10,-10.605099319773586,1.5791553215906804,1.4361831159178617,1.144072061350753,2.300129411345541,0.5624284656445521,0.8082214096769056,1.4369447212051485,1.456497898157135
10,-9.08538462138859,0.6016667351053727,0.9217939580803622,1.5981844106112746,1.2905450653779895,1.2714023223613036,1.243506218453824,0.5734129365525482,1.349978754338687
10,-8.67462428110112,2.569267297035708,0.8705219857381439,0.8120664362687745,2.5683037493288055,1.3050811934416098,0.5211121324837237,1.3248344352759662,1.3125931723363862
10,-13.080338951892939,0.9277752314773547,0.7477707648286684,1.411097883882315,0.8458339900250795,0.5867906434902398,0.892011123475779,2.597771856225031,1.368682362044157
10,-13.331992373764873,1.6788900514694616,1.4155492726616798,1.6700183937369835,0.5308952824875819,1.4033760037332674,0.5973542933352897,1.030266684623609,1.1302464449403504
10,-8.187365083013237,0.8440104967552299,0.8731497733374574,2.9576492615790304,2.3273465147550043,1.21282180526216,1.281853197687253,1.1274868182315736,1.4893871955463343
10,-12.639255993354704,0.7301500748241286,1.111380701520325,1.3708876917666921,0.7398373087687836,1.4958224844956425,1.475030733145607,0.500912148386124,1.379649623683827
10,-9.380790238000971,1.1932451871859584,1.1688342858841985,1.1136300328622553,1.9285466568853726,1.2517161742006664,2.299146495508978,0.8881634936685077,0.66355422514067
10,-10.028898832520643,0.8327070590534646,1.1927278672167354,1.2910289028048911,0.7233110739579902,1.2601780730305165,0.9275896102673677,0.8598420573554832,0.5026102456436013
10,-10.628518334550211,0.6108478875919144,1.1935043524387108,1.139072384320261,2.589981286217978,0.5526221517300213,1.256369901717472,1.003189773035138,2.1468707054107106
10,-11.425081236765141,0.8898954558953465,0.5287032708261598,1.219039936072358,0.8515848330298654,2.5433138826039614,1.698972220999779,0.9533572217529517,0.8236735222665377
10,-13.730357341006126,1.0602107238259746,1.2249487380509878,1.3680368462164239,1.1499449047930028,1.0277456969100471,0.6186262565917603,0.8451204941778842,0.9210193448674889
10,-13.679881123486885,1.0239764099507291,1.216290769570628,1.1457704946399754,1.1928592874887807,1.3513104022540223,1.0158081781170907,0.9541222996000248,0.5841495833038
10,-18.128070693041952,1.8513818776634998,1.4660674262709092,0.5431892362926616,1.0655646037964035,0.9081647903572969,0.8106539339734351,2.770788959343491,0.7505910906210683
10,-22.928510969982995,2.897320403157173,0.7273523677950828,0.8005988346269202,1.176999704927016,2.102418197200138,2.6881015683431055,1.313543141294799,1.159937121251275
10,-16.6795317367548,1.9749485129712303,0.6781258333080257,1.3329188544901396,2.721796420077827,2.6680509161053623,1.29297059108618,1.0763012953251043,1.3703523885270967
10,-12.617848603697981,1.0214066264294341,1.0457577224238155,0.9049459783468135,0.7590880608675903,2.6216278095457284,2.9519947518024727,1.4067795862141228,1.3437920966211805
10,-11.3936780004332,1.4466720579561294,1.13653489099857,0.9961353982993697,1.2728157092782242,0.7651765451098514,0.5227814484366592,1.5767946027635746,0.711235732611285
10,-11.686237048777777,1.2644673053739361,1.9234365827996225,0.8247795312887929,1.416289004882596,0.8071727711988116,0.7845200673427504,1.7442272282726128,2.5142703975845104
10,-13.59281301925195,0.6236407811327817,0.8566066576293858,1.0456841327020516,0.563817551555116,1.1082888348271718,1.2991099021434356,1.527992417645628,0.842022281520251
10,-12.404236810388284,2.8246420422991716,0.7037868784881963,0.8616497323812641,0.8584158872382521,2.0604145005054004,1.0895147005343995,0.8591880333762495,1.0406372557163577
10,-13.33177602648221,1.4151775248560408,1.364323369254059,1.838263637385235,0.8475320150610468,1.2741487887244478,1.1987643119930635,0.9616595476534063,0.660319570627109
10,-11.40404372576899,0.6840231331527383,0.5291534862170458,1.886155053708217,2.225264919699821,1.0593694597984153,2.041659476366366,0.6517565047467837,0.7101050881021272
10,-9.854115523121173,1.2008910427153876,1.3625872785548996,1.429079497069474,1.957363465953844,2.2741529854397973,2.5704792192763573,0.5134094272381308,0.6750882262757886
10,-9.561972544375978,1.1469217752305572,1.4982645638495653,2.063549845409117,0.7861574170023421,0.6916937832703429,0.5254111706357808,1.0009552848772993,0.9071424333847068
10,-8.579871590952756,0.5500439815352507,1.316069617230248,0.6820353994972037,1.1000338287860805,2.5608563098904322,1.5170280365811113,1.0484847392374816,0.8596023778507562
10,-9.600051894472909,0.8705669591849042,2.1567606827785246,1.1091070145743722,0.6055751889752156,0.6512060768746799,1.4177005396597266,1.1417440686402869,1.2651105765119866
10,-14.980659023819655,2.664327969195622,1.4771582413852842,0.7490604352957368,1.2104628944556088,1.2833384325588955,1.1662743035625955,1.1634085182483218,0.8396665280821725
10,-15.34826459174426,0.8825127637629221,0.6086403918906393,0.9293304137203288,0.8276854895730358,2.9756500792273153,2.518885225186678,2.578197756422668,1.0176135135346092
10,-18.15689242082242,2.788401046646556,1.3482704238214935,1.462041079018722,0.5801311934248305,0.9299493167827542,1.2808573054686048,0.5062504884710073,0.5930309273637314
10,-11.316603282227835,1.7603230876527782,1.3081715193688932,0.7400171381519083,1.0358577150845378,0.5532135369534386,2.373275078049499,2.2433938395795767,1.3269937904681515
10,-14.73420545543599,1.143416422769439,0.7141696938924932,1.0047991127190863,2.1897625639303984,0.9135930059855591,1.2879483990358893,2.2360566954953693,0.665282846859487
10,-19.165999977584818,1.1552589221031417,0.7167689594474945,0.6053728198415605,1.5785667182178376,1.1542651023717538,0.9515724309703991,1.406362339884135,2.5731158672168934
10,-11.898297943745952,2.8927161969000452,0.5527244339038261,0.7804389844545027,1.3887141637983689,1.319150166240127,0.6355438972723112,0.5535975408907039,1.2598720639669345
10,-11.50362803488561,1.7826420424347231,1.6418864395806603,1.3726549468303457,2.1830259527502225,0.984765028718272,0.5321253789931292,1.2214685035938362,1.3369238162242896
10,-15.793062013729834,1.1054631192924353,0.6705716725669217,0.572016025722465,1.8404409040048668,0.9822070991569343,2.27812921651771,1.4395834287437634,0.7109684873212962
10,-12.27012751859805,1.0543151055475204,0.8775234535957542,2.5443183326572676,0.6278879442523195,1.31669948781563,1.1074179470439076,0.525091567068735,1.3911830528202938
10,-12.178404698659543,0.8017407739107427,0.7504262826215362,0.930672110915096,1.3533166425056575,1.2995171300178496,1.004895537718824,1.2658580885779764,2.101973247114751
10,-13.970736518684026,1.0602870084033662,0.7692640748272576,1.2983923489934242,0.7433892613043032,0.8920235617778469,0.5666118513059986,1.1159855466433917,2.5944683611469967
10,-11.434623513945857,1.283344797988435,0.9545139729388005,1.4248582890243844,2.693495942578503,1.2642632002541643,0.9324710193695493,0.893089298787048,0.9611051738201064
10,-11.62494887175432,1.422284219721076,0.6156659168896627,0.8839007674105259,0.8072057221216422,1.3731449253240806,0.655747698755248,1.0633651874506747,0.9920529913701394
10,-14.328354313191012,1.4149937681842069,0.9109658412877013,1.032895195530875,2.372195817999147,1.4970333212873617,0.7893725032039675,1.3565457647223251,0.9916302395852732
10,-14.918433433324655,2.8223716386208433,1.0850925458536804,0.9307181880708335,1.3629142120567688,0.6558499924646327,1.2683513169231362,1.1072788884220122,1.3568899253979148
10,-12.977584340648438,1.421099162453979,0.8993377298648505,1.3884848299659094,2.959943122359277,0.5686840822874564,0.8364046858110877,1.1789276950237702,0.9556832568709251
10,-12.859682345411475,0.8467831361847109,1.7792259769004333,1.1808217498832594,0.5725455896662665,1.3918749020939845,1.2324387938571868,0.7310320312151326,1.3756201296146628
10,-13.907258333712758,0.9329840964880529,1.227358505239811,0.6748398859677794,0.7678190031047746,0.693197177839188,0.6656079511186799,0.5941331322687112,1.0079112901418235
10,-13.817084314565514,1.2255359634503002,1.119385443301819,0.6337286954230597,1.2590799047035306,1.5277105108641087,1.3287560757306398,0.8724194756665997,1.298547716928765
25,-12.725028991664674,0.8733530340760285,0.6663040644260458,2.931896431628474,0.8615708961121127,0.941018474258599,1.0466202781594285,0.8009330260641487,1.0854724977005492
25,-12.253976642599781,2.3540267438675464,0.8075321225676672,1.4262946564222498,2.629518128797423,0.8628925059882249,0.8782307346066157,0.6174173311236385,0.5933557618616611
25,-14.74368928704865,1.1176265493227495,0.825647507920308,1.8711547261282975,1.253223534362347,0.9191693765600056,2.2443294279495722,2.7236610613631185,1.2827226084655492
25,-18.72395767701716,1.1247346832994194,1.2639401650730513,1.050132241298673,0.9687720632914649,1.251800465100561,2.443909713256844,1.1469760115315477,1.2472404339251604
25,-12.526765357459482,0.7805327139770406,0.9615436910080037,0.7941785223354102,1.569047675400765,0.6454316980312012,2.7282429979903102,2.478046226430735,1.33366631056011
25,-11.509607510182896,0.6794973329841044,0.5482793802180789,1.456443387898907,1.4299428615279006,0.5960651039586427,0.9424268806753497,1.1148514502097857,2.364654368942632
25,-22.883123804499558,0.7540403208733093,1.052602397015204,0.5588983946567306,2.947999074435148,1.2049620129511134,1.4435569626019178,1.2038379877561618,1.3647473587128927
25,-14.473021958963749,1.3555010456848975,2.2198003317018933,0.5780054174337842,1.3396143009124213,1.5011778973808025,0.6818583159068734,0.5659961345549039,0.7497435113105609
25,-19.25196351403344,1.0857470904165858,1.4741989953090877,0.635265142197895,1.0098900950332328,1.2794067213688636,0.870361327349793,1.9699874870808989,1.4464260197836338
25,-10.273318755898375,1.6472451116355091,2.886381698107427,0.9395469049495636,0.8921421544879753,1.031216885832492,0.8429271623313391,1.393007740102507,0.948276215785956
25,-15.58919842703453,1.1484386898748005,0.5805488357360314,0.7466542384867791,0.9827957630151746,0.9197859303002897,0.5984281279218893,0.6823561562115619,1.3960032598383445
25,-10.708132221825004,0.817715063555357,1.1818013673060248,0.5366406486050564,0.5793033373069312,0.9073781692679128,0.9671730212843426,2.6656210062534145,2.8398492838837366
25,-9.578267848153153,1.088095063824951,0.9352744697276392,1.0584415162734757,1.210772771677921,1.0920606296516078,1.2185078409496037,0.8373729227387802,0.8429189596683458
25,-17.486145490999995,0.6174504161152796,1.4066912606423103,1.4232204323118682,0.6028854761250819,0.6332466758817913,0.6094911824465612,1.3700560910789163,2.9214342644019697
25,-17.487401507307688,1.7610660601866452,1.8214189395861577,0.5971575986661146,2.1604764932545257,1.322829032408996,2.487615892191013,1.554941551312313,1.9221823774148346
25,-11.836908733645496,0.8914343993944875,2.2222224371979498,1.085252904066187,0.524360791256313,1.0516240053825925,0.6912466569157404,0.9897073717737146,1.289616749459122
25,-16.10787586301807,0.776325146721279,1.783733925875126,1.3804439503848527,0.8214859965782779,2.215840628695801,1.2714695585516318,1.1255400028264924,1.870920646061966
25,-13.059738075476416,0.7344284170479581,2.4855052712356516,0.8379960741082799,1.5473956623669103,2.7378752025715225,0.648354233183151,0.7345951227738895,1.254754944259202
25,-20.769762612855626,1.6799641197800528,0.8220805084762185,1.2492589067931155,1.379435334817372,0.7515485843070698,0.5882917480297121,0.83866014433409,1.1049186371647552
25,-16.981979077559586,1.3365137498555908,1.2158343452409104,1.2205170752119456,0.6213046061137548,0.9798723317049738,0.8859998084550941,0.5530406641502866,1.1802119493874375
25,-11.541732832570077,2.2532341380204084,2.6161500792594423,1.286360835721777,1.1000348766532615,0.9765308811767265,1.3639292150621454,0.9398971815796564,1.0730899642767442
25,-11.551959855849141,0.9728300172348237,1.0298706036732723,1.459127525546858,0.6618828221730196,1.1967349800190943,1.416579830883228,1.385309710636647,0.975437860529813
25,-14.732485826047968,0.6342862124498179,2.551029342656298,1.5587148794253134,1.1008419826739935,0.8846017846634275,1.3050584313796252,2.138467609525603,1.1038916082929293
25,-22.027497586654384,1.3672535852638805,0.6125226394843128,1.3322297044159916,2.675645269511278,1.6869775232287372,1.4695937490394364,1.2761111238631333,0.8155729251195003
25,-16.016691926567113,1.4671461624415834,1.0361220702651526,1.0817027798906325,0.8781008329927271,1.3625722867179,0.8479273117298198,0.8534451765531708,0.687329797011668
25,-22.67665258103433,1.4116515671662366,1.019037964952798,0.9473456776567376,1.1285341421760506,1.9260448321002808,0.6223138474417859,1.4147292678416,1.2306933542922616
25,-19.736163461490346,2.09115654376754,1.125954333283076,1.0526377251886383,2.678056278742719,2.1717960406838714,0.563187633389809,1.4987623267974821,0.5597951212902351
25,-28.12660659869273,2.4555335321888334,0.5094896384980464,2.6385172782833246,0.7831513297476139,1.4594058287193852,2.466389442742287,1.3087164404024452,0.5585436690832274
25,-10.139422457637226,1.3032768346887316,0.6610091712617495,0.6282079312603132,0.8415681398861187,0.8000670497410954,0.7328768519375018,0.730954341726542,0.888344342034121
25,-12.027983080805388,0.9474834743939087,2.185062550862857,1.1910884855353512,0.7777217172022125,1.6189105289460954,0.6107957206484265,0.7793519573048433,0.7518708948149782
25,-16.597655367382703,1.4963397488690138,1.3384977479006674,0.6202652518609446,2.597984693011826,1.2325477112035363,2.006147027218221,1.4592813531741,1.2685952663147229
25,-18.115628198879786,1.4900151736007932,1.4359735140610974,1.1226379398045019,0.7060348413948566,1.0453834491020313,1.1057550935855147,0.7448409799227262,1.3149789726049979
25,-15.299199340506055,1.2544699846833662,1.0975988547645992,1.4115917284918655,1.059776761422217,1.5954286994500575,1.2866712928405595,0.5405997298427737,2.173844322838399
25,-15.958610718955555,1.275959542944122,1.3221863464182975,1.5655446839068201,2.4039861246151424,1.1044204966335225,0.8677598165000551,0.6537950731907487,1.244193505223034
25,-14.189068889315873,0.6610719626068569,1.6889613510403994,1.4527422247129642,1.561734016815523,0.9362801199157549,0.7923490701360312,1.0439985803489735,0.7324929913088484
25,-20.151392987288528,1.1851955296243335,0.8805024089899556,0.957241448517721,1.7950348894349504,0.5429039517268177,0.6630121127795741,0.803768713066078,1.0184479601855572
25,-13.706684919980638,1.3980044790662056,1.763304705664162,0.8390776560819136,0.8117358210011155,1.4273518518405304,1.1725248520197638,2.9333286736239663,1.3153408742830561
25,-20.838795347269187,1.8015759344151867,0.6024749851148907,1.0842074900047098,2.9515602743580507,0.7020226170840781,0.8661603778078701,1.2209915210362063,0.5324229436081027
25,-11.056257035545647,2.313207412257368,1.3609510097033803,1.3500090607303563,0.6511795388087394,2.8901309397344392,0.5908227132973087,1.0419448238785098,0.6299801321450839
25,-23.994072807326006,1.4530893386880743,2.1223495424967362,1.1174689914246163,0.8273812916522065,0.5955023788210604,0.9240766272643828,0.7394585479341851,1.0041060099204735
25,-12.404581377626343,1.130329535836951,1.1604470987560365,1.547123633192875,0.6770035437281412,1.355186737189178,1.0370006129191418,0.8205343906204741,0.8323245403227536
25,-16.33850924549466,0.6152144243296004,1.436500905837777,1.3121528685903785,0.5419132954186202,1.2856998811540126,0.8096390759490286,0.853096775852407,1.1640883503245485
25,-21.065119316123337,2.4998333003747035,2.0359282199503905,0.6903414284050474,1.079322885994402,1.188051166199589,1.9813429267278264,0.5345936048555903,1.128794577091285
25,-13.109684920953214,1.3205258269679383,1.086958942158188,0.904438572524759,1.1433870547994998,1.4430691620920464,1.6031571563187024,1.524616062352939,0.671810234375421
25,-18.161901304357645,0.9759236452288333,1.0266315849110186,1.2531742046735859,0.7869335361637857,0.7160163304477926,1.2097133229472559,0.663650948191805,2.4960690212342285
25,-17.868978487490768,0.6825453977184042,0.6803587215463712,0.9631044736935448,1.2331697641400354,0.9245578207123247,2.656131365435123,0.5246746796331091,0.8129992302757659
25,-18.236752090181916,0.8966572017731679,1.5246056759460844,1.4476200665186487,1.262157013120385,1.0074512345759403,1.7526336890680987,2.9549038642611496,2.275628704416082
25,-10.5701312593855,1.993190215610218,1.2866560512394127,1.2059430437982597,0.627323311360602,1.1893188334235258,1.2365185473507256,0.7120901691017529,1.7592215500443038
25,-15.372846025589967,2.431312987261796,2.4935818390573745,0.5471763501029316,1.0870536802050277,2.3146079536645123,0.9314341634747083,1.9039804718000677,0.8001145762073003
